日付,コード,市場・商品区分,33業種区分,銘柄名称,現在値,出来高,売買代金,時価総額,逆日歩,信用倍率,貸借倍率,決算発表日,PER,PBR,配当,配当落日,中配落日,権利落日,四季報,株探,ミンカブ,株予報,ヤフー
20231229.0,6037,スタンダード（内国株式）,サービス業,ファーストロジック,539.0,30700.0,16530.0,12768.0,0.0,14.79,0.29,2023/12/14,14.93,2.37,8.0,2024/7/30,2024/1/30,2023/7/28,https://shikiho.toyokeizai.net/stocks/6037,https://kabutan.jp/stock/?code=6037,https://minkabu.jp/stock/6037,https://kabuyoho.jp/reportAnalyst?bcode=6037,https://finance.yahoo.co.jp/quote/6037
20231229.0,6038,グロース（内国株式）,サービス業,イード,714.0,2600.0,1859.0,3614.0,0.0,228.67,2.5,2024/2/14,8.53,0.86,13.0,2024/6/27,2024/12/27,,https://shikiho.toyokeizai.net/stocks/6038,https://kabutan.jp/stock/?code=6038,https://minkabu.jp/stock/6038,https://kabuyoho.jp/reportAnalyst?bcode=6038,https://finance.yahoo.co.jp/quote/6038
20231229.0,6039,グロース（内国株式）,サービス業,日本動物高度医療,1746.0,2000.0,3488.0,4952.0,0.0,0,0.0,2024/2/8,12.15,1.25,20.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6039,https://kabutan.jp/stock/?code=6039,https://minkabu.jp/stock/6039,https://kabuyoho.jp/reportAnalyst?bcode=6039,https://finance.yahoo.co.jp/quote/6039
20231229.0,6040,グロース（内国株式）,サービス業,日本スキー場開発,943.0,93500.0,87972.0,15090.0,0.0,0,0.0,-,14.3,2.54,7.0,2024/7/30,2024/1/30,2018/10/29,https://shikiho.toyokeizai.net/stocks/6040,https://kabutan.jp/stock/?code=6040,https://minkabu.jp/stock/6040,https://kabuyoho.jp/reportAnalyst?bcode=6040,https://finance.yahoo.co.jp/quote/6040
20231229.0,6042,スタンダード（内国株式）,輸送用機器,ニッキ,2589.0,800.0,2016.0,5178.0,0.0,0,0.0,2024/1/31,3.09,0.44,80.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6042,https://kabutan.jp/stock/?code=6042,https://minkabu.jp/stock/6042,https://kabuyoho.jp/reportAnalyst?bcode=6042,https://finance.yahoo.co.jp/quote/6042
20231229.0,6044,スタンダード（内国株式）,サービス業,三機サービス,1326.0,61400.0,82396.0,8729.0,0.0,0,0.0,2024/1/12,13.32,2.22,20.0,2024/5/30,2024/11/28,2015/11/26,https://shikiho.toyokeizai.net/stocks/6044,https://kabutan.jp/stock/?code=6044,https://minkabu.jp/stock/6044,https://kabuyoho.jp/reportAnalyst?bcode=6044,https://finance.yahoo.co.jp/quote/6044
20231229.0,6045,グロース（内国株式）,サービス業,レントラックス,421.0,17700.0,7497.0,3357.0,0.0,169.05,0.0,2024/2/13,10.34,1.14,12.0,2024/3/28,2024/9/27,2015/9/28,https://shikiho.toyokeizai.net/stocks/6045,https://kabutan.jp/stock/?code=6045,https://minkabu.jp/stock/6045,https://kabuyoho.jp/reportAnalyst?bcode=6045,https://finance.yahoo.co.jp/quote/6045
20231229.0,6046,グロース（内国株式）,サービス業,リンクバル,176.0,11900.0,2085.0,3432.0,0.0,69.97,0.73,-,0.0,2.91,0.0,2024/9/27,2024/3/28,2018/10/29,https://shikiho.toyokeizai.net/stocks/6046,https://kabutan.jp/stock/?code=6046,https://minkabu.jp/stock/6046,https://kabuyoho.jp/reportAnalyst?bcode=6046,https://finance.yahoo.co.jp/quote/6046
20231229.0,6047,プライム（内国株式）,サービス業,Ｇｕｎｏｓｙ,737.0,235000.0,172426.0,17863.0,0.0,4.8,1.59,2024/1/15,0.0,1.64,0.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/6047,https://kabutan.jp/stock/?code=6047,https://minkabu.jp/stock/6047,https://kabuyoho.jp/reportAnalyst?bcode=6047,https://finance.yahoo.co.jp/quote/6047
20231229.0,6048,スタンダード（内国株式）,サービス業,デザインワン・ジャパン,126.0,350400.0,44329.0,1911.0,0.0,30.72,0.0,2024/1/12,0.0,0.59,0.0,2024/8/29,2024/2/28,2017/2/24,https://shikiho.toyokeizai.net/stocks/6048,https://kabutan.jp/stock/?code=6048,https://minkabu.jp/stock/6048,https://kabuyoho.jp/reportAnalyst?bcode=6048,https://finance.yahoo.co.jp/quote/6048
20231229.0,6049,グロース（内国株式）,サービス業,イトクロ,313.0,84800.0,26753.0,7098.0,0.0,0,0.0,-,30.09,0.72,0.0,2024/10/30,2024/4/26,2018/10/29,https://shikiho.toyokeizai.net/stocks/6049,https://kabutan.jp/stock/?code=6049,https://minkabu.jp/stock/6049,https://kabuyoho.jp/reportAnalyst?bcode=6049,https://finance.yahoo.co.jp/quote/6049
20231229.0,6050,プライム（内国株式）,サービス業,イー・ガーディアン,1612.0,28100.0,45095.0,19236.0,0.0,71.09,31.43,2024/2/1,14.73,2.18,27.0,2024/9/27,2024/3/28,2016/6/28,https://shikiho.toyokeizai.net/stocks/6050,https://kabutan.jp/stock/?code=6050,https://minkabu.jp/stock/6050,https://kabuyoho.jp/reportAnalyst?bcode=6050,https://finance.yahoo.co.jp/quote/6050
20231229.0,6054,スタンダード（内国株式）,サービス業,リブセンス,248.0,67800.0,17064.0,6983.0,0.0,52.67,3.46,2024/2/14,10.0,1.86,0.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/6054,https://kabutan.jp/stock/?code=6054,https://minkabu.jp/stock/6054,https://kabuyoho.jp/reportAnalyst?bcode=6054,https://finance.yahoo.co.jp/quote/6054
20231229.0,6055,プライム（内国株式）,サービス業,ジャパンマテリアル,2530.0,181800.0,461329.0,266028.0,0.0,1.47,1.29,2024/2/9,47.28,5.86,20.0,2024/3/28,2024/9/27,2018/2/26,https://shikiho.toyokeizai.net/stocks/6055,https://kabutan.jp/stock/?code=6055,https://minkabu.jp/stock/6055,https://kabuyoho.jp/reportAnalyst?bcode=6055,https://finance.yahoo.co.jp/quote/6055
20231229.0,6058,プライム（内国株式）,サービス業,ベクトル,1176.0,405000.0,472197.0,56655.0,0.0,40.3,40.0,2024/1/12,12.32,3.83,28.0,2024/2/28,2024/8/29,2016/8/29,https://shikiho.toyokeizai.net/stocks/6058,https://kabutan.jp/stock/?code=6058,https://minkabu.jp/stock/6058,https://kabuyoho.jp/reportAnalyst?bcode=6058,https://finance.yahoo.co.jp/quote/6058
20231229.0,6059,スタンダード（内国株式）,サービス業,ウチヤマホールディングス,387.0,43700.0,17030.0,8366.0,0.0,15.35,1.87,2024/2/9,12.28,0.6,10.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6059,https://kabutan.jp/stock/?code=6059,https://minkabu.jp/stock/6059,https://kabuyoho.jp/reportAnalyst?bcode=6059,https://finance.yahoo.co.jp/quote/6059
20231229.0,6060,スタンダード（内国株式）,サービス業,こころネット,1002.0,200.0,201.0,3850.0,0.0,0,0.0,2024/2/13,8.99,0.45,30.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6060,https://kabutan.jp/stock/?code=6060,https://minkabu.jp/stock/6060,https://kabuyoho.jp/reportAnalyst?bcode=6060,https://finance.yahoo.co.jp/quote/6060
20231229.0,6061,スタンダード（内国株式）,サービス業,ユニバーサル園芸社,3565.0,2800.0,9927.0,17914.0,0.0,0,0.0,2024/2/13,9.86,1.58,24.0,2024/6/27,2024/12/27,2016/12/28,https://shikiho.toyokeizai.net/stocks/6061,https://kabutan.jp/stock/?code=6061,https://minkabu.jp/stock/6061,https://kabuyoho.jp/reportAnalyst?bcode=6061,https://finance.yahoo.co.jp/quote/6061
20231229.0,6062,プライム（内国株式）,サービス業,チャームケアコーポレーション,1213.0,111900.0,135829.0,39679.0,0.0,44.26,0.0,2024/2/5,10.7,2.62,26.0,2024/6/27,2024/12/27,2019/12/27,https://shikiho.toyokeizai.net/stocks/6062,https://kabutan.jp/stock/?code=6062,https://minkabu.jp/stock/6062,https://kabuyoho.jp/reportAnalyst?bcode=6062,https://finance.yahoo.co.jp/quote/6062
20231229.0,6063,スタンダード（内国株式）,サービス業,日本エマージェンシーＡ,782.0,12400.0,9809.0,1970.0,0.0,0,0.0,2024/2/9,14.06,1.13,10.0,2024/12/27,2024/6/27,2015/8/27,https://shikiho.toyokeizai.net/stocks/6063,https://kabutan.jp/stock/?code=6063,https://minkabu.jp/stock/6063,https://kabuyoho.jp/reportAnalyst?bcode=6063,https://finance.yahoo.co.jp/quote/6063
20231229.0,6069,グロース（内国株式）,サービス業,トレンダーズ,1003.0,72600.0,72447.0,7975.0,0.0,10.25,1.36,2024/2/14,9.44,2.3,26.0,2024/3/28,2024/9/27,2018/9/26,https://shikiho.toyokeizai.net/stocks/6069,https://kabutan.jp/stock/?code=6069,https://minkabu.jp/stock/6069,https://kabuyoho.jp/reportAnalyst?bcode=6069,https://finance.yahoo.co.jp/quote/6069
20231229.0,6070,プライム（内国株式）,サービス業,キャリアリンク,2460.0,117900.0,289910.0,30986.0,0.0,9.11,0.43,2024/2/14,13.77,2.27,120.0,2024/3/28,2024/9/27,2016/5/27,https://shikiho.toyokeizai.net/stocks/6070,https://kabutan.jp/stock/?code=6070,https://minkabu.jp/stock/6070,https://kabuyoho.jp/reportAnalyst?bcode=6070,https://finance.yahoo.co.jp/quote/6070
20231229.0,6071,プライム（内国株式）,サービス業,ＩＢＪ,675.0,205900.0,139192.0,28350.0,0.0,4.53,0.39,2024/2/9,15.41,3.42,6.0,2024/12/27,2024/6/27,2015/12/28,https://shikiho.toyokeizai.net/stocks/6071,https://kabutan.jp/stock/?code=6071,https://minkabu.jp/stock/6071,https://kabuyoho.jp/reportAnalyst?bcode=6071,https://finance.yahoo.co.jp/quote/6071
20231229.0,6072,グロース（内国株式）,サービス業,地盤ネットＨＯＬＤ,172.0,946700.0,164100.0,3981.0,0.0,3.22,3.11,2024/2/13,0.0,3.06,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6072,https://kabutan.jp/stock/?code=6072,https://minkabu.jp/stock/6072,https://kabuyoho.jp/reportAnalyst?bcode=6072,https://finance.yahoo.co.jp/quote/6072
20231229.0,6073,プライム（内国株式）,サービス業,アサンテ,1672.0,28400.0,47448.0,20646.0,0.05,1.92,0.12,2024/2/6,26.28,1.52,62.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6073,https://kabutan.jp/stock/?code=6073,https://minkabu.jp/stock/6073,https://kabuyoho.jp/reportAnalyst?bcode=6073,https://finance.yahoo.co.jp/quote/6073
20231229.0,6074,スタンダード（内国株式）,サービス業,ジェイエスエス,522.0,600.0,314.0,2101.0,0.0,0,0.0,-,7.2,0.72,14.5,2024/3/28,2024/9/27,2017/3/29,https://shikiho.toyokeizai.net/stocks/6074,https://kabutan.jp/stock/?code=6074,https://minkabu.jp/stock/6074,https://kabuyoho.jp/reportAnalyst?bcode=6074,https://finance.yahoo.co.jp/quote/6074
20231229.0,6078,プライム（内国株式）,サービス業,バリューＨＲ,1467.0,59400.0,87779.0,40171.0,0.0,1.39,0.91,-,40.08,6.88,24.0,2024/12/27,2024/6/27,2022/3/30,https://shikiho.toyokeizai.net/stocks/6078,https://kabutan.jp/stock/?code=6078,https://minkabu.jp/stock/6078,https://kabuyoho.jp/reportAnalyst?bcode=6078,https://finance.yahoo.co.jp/quote/6078
20231229.0,6080,プライム（内国株式）,サービス業,Ｍ＆Ａキャピタルパートナー,2401.0,204900.0,497514.0,76253.0,0.0,10.09,28.25,-,14.12,2.08,40.0,2024/9/27,2024/3/28,2019/11/28,https://shikiho.toyokeizai.net/stocks/6080,https://kabutan.jp/stock/?code=6080,https://minkabu.jp/stock/6080,https://kabuyoho.jp/reportAnalyst?bcode=6080,https://finance.yahoo.co.jp/quote/6080
20231229.0,6081,グロース（内国株式）,サービス業,アライドアーキテクツ,429.0,180100.0,79198.0,6112.0,0.0,10.95,2.54,-,32.01,1.94,0.0,2024/12/27,2024/6/27,2017/6/28,https://shikiho.toyokeizai.net/stocks/6081,https://kabutan.jp/stock/?code=6081,https://minkabu.jp/stock/6081,https://kabuyoho.jp/reportAnalyst?bcode=6081,https://finance.yahoo.co.jp/quote/6081
20231229.0,6082,スタンダード（内国株式）,サービス業,ライドオンエクスプレスＨＤ,1028.0,41500.0,42820.0,11199.0,0.0,2.87,0.0,2024/2/14,18.22,1.42,10.0,2024/3/28,2024/9/27,2015/3/27,https://shikiho.toyokeizai.net/stocks/6082,https://kabutan.jp/stock/?code=6082,https://minkabu.jp/stock/6082,https://kabuyoho.jp/reportAnalyst?bcode=6082,https://finance.yahoo.co.jp/quote/6082
20231229.0,6083,スタンダード（内国株式）,サービス業,ＥＲＩホールディングス,1897.0,62000.0,117215.0,14858.0,0.0,8.35,1.48,2023/12/28,9.5,2.79,60.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/6083,https://kabutan.jp/stock/?code=6083,https://minkabu.jp/stock/6083,https://kabuyoho.jp/reportAnalyst?bcode=6083,https://finance.yahoo.co.jp/quote/6083
20231229.0,6085,グロース（内国株式）,サービス業,アーキテクツＳＪ,589.0,18500.0,10822.0,1446.0,0.0,0,0.0,2024/2/13,0.0,144.36,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6085,https://kabutan.jp/stock/?code=6085,https://minkabu.jp/stock/6085,https://kabuyoho.jp/reportAnalyst?bcode=6085,https://finance.yahoo.co.jp/quote/6085
20231229.0,6086,グロース（内国株式）,サービス業,シンメンテホールディングス,1499.0,18900.0,28281.0,16238.0,0.0,0,0.0,2024/1/12,18.97,4.58,23.0,2024/2/28,2024/8/29,2020/2/27,https://shikiho.toyokeizai.net/stocks/6086,https://kabutan.jp/stock/?code=6086,https://minkabu.jp/stock/6086,https://kabuyoho.jp/reportAnalyst?bcode=6086,https://finance.yahoo.co.jp/quote/6086
20231229.0,6087,スタンダード（内国株式）,サービス業,アビスト,3085.0,18300.0,56730.0,12278.0,0.0,23.82,0.0,2024/2/14,20.8,1.82,102.0,2024/9/27,2024/3/28,2014/12/26,https://shikiho.toyokeizai.net/stocks/6087,https://kabutan.jp/stock/?code=6087,https://minkabu.jp/stock/6087,https://kabuyoho.jp/reportAnalyst?bcode=6087,https://finance.yahoo.co.jp/quote/6087
20231229.0,6088,プライム（内国株式）,サービス業,シグマクシス・ホールディンク,1362.0,185700.0,250315.0,63072.0,0.0,9.49,6.0,2024/2/6,18.58,4.88,25.0,2024/3/28,2024/9/27,2022/3/30,https://shikiho.toyokeizai.net/stocks/6088,https://kabutan.jp/stock/?code=6088,https://minkabu.jp/stock/6088,https://kabuyoho.jp/reportAnalyst?bcode=6088,https://finance.yahoo.co.jp/quote/6088
20231229.0,6089,プライム（内国株式）,サービス業,ウィルグループ,1196.0,60300.0,72430.0,27445.0,0.0,8.52,1.33,2024/2/7,9.7,1.71,44.0,2024/3/28,2024/9/27,2016/11/28,https://shikiho.toyokeizai.net/stocks/6089,https://kabutan.jp/stock/?code=6089,https://minkabu.jp/stock/6089,https://kabuyoho.jp/reportAnalyst?bcode=6089,https://finance.yahoo.co.jp/quote/6089
20231229.0,6090,グロース（内国株式）,サービス業,ヒューマン・メタボローム・テク,672.0,3700.0,2479.0,3975.0,0.0,0,0.0,2024/2/14,14.2,2.33,15.0,2024/6/27,2024/12/27,,https://shikiho.toyokeizai.net/stocks/6090,https://kabutan.jp/stock/?code=6090,https://minkabu.jp/stock/6090,https://kabuyoho.jp/reportAnalyst?bcode=6090,https://finance.yahoo.co.jp/quote/6090
20231229.0,6091,スタンダード（内国株式）,サービス業,ウエスコホールディングス,526.0,10200.0,5342.0,9322.0,0.0,206.69,0.0,2023/12/13,11.07,0.49,20.0,2024/7/30,2024/1/30,,https://shikiho.toyokeizai.net/stocks/6091,https://kabutan.jp/stock/?code=6091,https://minkabu.jp/stock/6091,https://kabuyoho.jp/reportAnalyst?bcode=6091,https://finance.yahoo.co.jp/quote/6091
20231229.0,6092,グロース（内国株式）,サービス業,エンバイオ・ホールディング,574.0,6600.0,3811.0,4692.0,0.0,89.53,0.0,2024/2/14,23.33,0.57,8.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6092,https://kabutan.jp/stock/?code=6092,https://minkabu.jp/stock/6092,https://kabuyoho.jp/reportAnalyst?bcode=6092,https://finance.yahoo.co.jp/quote/6092
20231229.0,6093,スタンダード（内国株式）,サービス業,エスクローＡＪ,142.0,247200.0,34953.0,6524.0,0.0,25.43,0.0,2024/1/9,23.66,1.88,4.0,2024/2/28,2024/8/29,2017/11/28,https://shikiho.toyokeizai.net/stocks/6093,https://kabutan.jp/stock/?code=6093,https://minkabu.jp/stock/6093,https://kabuyoho.jp/reportAnalyst?bcode=6093,https://finance.yahoo.co.jp/quote/6093
20231229.0,6094,グロース（内国株式）,サービス業,フリークアウトＨＬＤＧＳ,811.0,82700.0,67577.0,14616.0,0.0,0,0.0,-,20.68,0.88,0.0,2024/9/27,2024/3/28,2016/8/29,https://shikiho.toyokeizai.net/stocks/6094,https://kabutan.jp/stock/?code=6094,https://minkabu.jp/stock/6094,https://kabuyoho.jp/reportAnalyst?bcode=6094,https://finance.yahoo.co.jp/quote/6094
20231229.0,6095,プライム（内国株式）,サービス業,メドピア,723.0,186700.0,134752.0,15872.0,0.0,3.17,0.47,-,28.46,1.89,4.5,2024/9/27,2024/3/28,2019/6/26,https://shikiho.toyokeizai.net/stocks/6095,https://kabutan.jp/stock/?code=6095,https://minkabu.jp/stock/6095,https://kabuyoho.jp/reportAnalyst?bcode=6095,https://finance.yahoo.co.jp/quote/6095
20231229.0,6096,スタンダード（内国株式）,サービス業,レアジョブ,868.0,58000.0,50676.0,8528.0,0.0,57.15,2.88,2024/2/14,12.84,3.3,13.0,2024/3/28,2024/9/27,2019/12/4,https://shikiho.toyokeizai.net/stocks/6096,https://kabutan.jp/stock/?code=6096,https://minkabu.jp/stock/6096,https://kabuyoho.jp/reportAnalyst?bcode=6096,https://finance.yahoo.co.jp/quote/6096
20231229.0,6098,プライム（内国株式）,サービス業,リクルートホールディングス,6224.0,7095500.0,43574265.0,10555655.0,0.0,2.29,0.79,2024/2/9,31.73,4.93,23.0,2024/3/28,2024/9/27,2017/6/28,https://shikiho.toyokeizai.net/stocks/6098,https://kabutan.jp/stock/?code=6098,https://minkabu.jp/stock/6098,https://kabuyoho.jp/reportAnalyst?bcode=6098,https://finance.yahoo.co.jp/quote/6098
20231229.0,6099,プライム（内国株式）,サービス業,エラン,1025.0,323900.0,329179.0,62115.0,0.05,1.01,0.26,2024/2/14,24.81,6.47,12.0,2024/12/27,2024/6/27,2020/12/29,https://shikiho.toyokeizai.net/stocks/6099,https://kabutan.jp/stock/?code=6099,https://minkabu.jp/stock/6099,https://kabuyoho.jp/reportAnalyst?bcode=6099,https://finance.yahoo.co.jp/quote/6099
20231229.0,6101,プライム（内国株式）,機械,ツガミ,1227.0,246600.0,301304.0,61350.0,0.0,5.78,4.0,2024/1/30,11.74,1.09,48.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6101,https://kabutan.jp/stock/?code=6101,https://minkabu.jp/stock/6101,https://kabuyoho.jp/reportAnalyst?bcode=6101,https://finance.yahoo.co.jp/quote/6101
20231229.0,6103,プライム（内国株式）,機械,オークマ,6357.0,241100.0,1542292.0,214581.0,0.0,2.76,5.33,2024/1/31,10.04,0.9,200.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6103,https://kabutan.jp/stock/?code=6103,https://minkabu.jp/stock/6103,https://kabuyoho.jp/reportAnalyst?bcode=6103,https://finance.yahoo.co.jp/quote/6103
20231229.0,6104,プライム（内国株式）,機械,芝浦機械,3615.0,360500.0,1301027.0,97522.0,0.0,44.51,0.0,2024/1/31,4.3,0.82,140.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6104,https://kabutan.jp/stock/?code=6104,https://minkabu.jp/stock/6104,https://kabuyoho.jp/reportAnalyst?bcode=6104,https://finance.yahoo.co.jp/quote/6104
20231229.0,6113,プライム（内国株式）,機械,アマダ,1572.5,1441100.0,2274621.0,564708.0,0.0,2.21,0.27,2024/2/8,13.68,1.02,57.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6113,https://kabutan.jp/stock/?code=6113,https://minkabu.jp/stock/6113,https://kabuyoho.jp/reportAnalyst?bcode=6113,https://finance.yahoo.co.jp/quote/6113
20231229.0,6118,プライム（内国株式）,機械,アイダエンジニア,855.0,127600.0,108998.0,59378.0,0.0,1.86,6.55,2024/2/13,17.92,0.64,30.0,2024/3/28,,,https://shikiho.toyokeizai.net/stocks/6118,https://kabutan.jp/stock/?code=6118,https://minkabu.jp/stock/6118,https://kabuyoho.jp/reportAnalyst?bcode=6118,https://finance.yahoo.co.jp/quote/6118
20231229.0,6121,スタンダード（内国株式）,機械,ＴＡＫＩＳＡＷＡ,2597.0,4600.0,11942.0,17083.0,0.0,0,0.0,-,110.51,0.93,0.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6121,https://kabutan.jp/stock/?code=6121,https://minkabu.jp/stock/6121,https://kabuyoho.jp/reportAnalyst?bcode=6121,https://finance.yahoo.co.jp/quote/6121
20231229.0,6125,スタンダード（内国株式）,機械,岡本工作,5730.0,48800.0,278669.0,27033.0,0.0,0,0.0,2024/2/9,6.36,0.98,200.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6125,https://kabutan.jp/stock/?code=6125,https://minkabu.jp/stock/6125,https://kabuyoho.jp/reportAnalyst?bcode=6125,https://finance.yahoo.co.jp/quote/6125
20231229.0,6131,スタンダード（内国株式）,機械,浜井産業,1437.0,14500.0,20841.0,4975.0,0.0,0,0.0,2024/2/13,7.85,1.6,30.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6131,https://kabutan.jp/stock/?code=6131,https://minkabu.jp/stock/6131,https://kabuyoho.jp/reportAnalyst?bcode=6131,https://finance.yahoo.co.jp/quote/6131
20231229.0,6134,プライム（内国株式）,機械,ＦＵＪＩ,2540.0,183800.0,464419.0,248472.0,0.0,1.68,1.19,2024/2/7,27.88,1.05,80.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6134,https://kabutan.jp/stock/?code=6134,https://minkabu.jp/stock/6134,https://kabuyoho.jp/reportAnalyst?bcode=6134,https://finance.yahoo.co.jp/quote/6134
20231229.0,6135,プライム（内国株式）,機械,牧野フライス,5930.0,123300.0,732030.0,147620.0,0.0,7.63,0.99,2024/1/31,9.37,0.67,150.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6135,https://kabutan.jp/stock/?code=6135,https://minkabu.jp/stock/6135,https://kabuyoho.jp/reportAnalyst?bcode=6135,https://finance.yahoo.co.jp/quote/6135
20231229.0,6136,プライム（内国株式）,機械,オーエスジー,2115.5,1789600.0,3827867.0,209820.0,0.0,0.73,0.26,2024/1/11,14.49,1.19,60.0,2024/11/28,2024/5/30,,https://shikiho.toyokeizai.net/stocks/6136,https://kabutan.jp/stock/?code=6136,https://minkabu.jp/stock/6136,https://kabuyoho.jp/reportAnalyst?bcode=6136,https://finance.yahoo.co.jp/quote/6136
20231229.0,6137,スタンダード（内国株式）,機械,小池酸素,4265.0,6400.0,27208.0,19290.0,0.0,0,0.0,-,7.62,0.5,100.0,2024/3/28,,,https://shikiho.toyokeizai.net/stocks/6137,https://kabutan.jp/stock/?code=6137,https://minkabu.jp/stock/6137,https://kabuyoho.jp/reportAnalyst?bcode=6137,https://finance.yahoo.co.jp/quote/6137
20231229.0,6138,スタンダード（内国株式）,機械,ダイジェット,842.0,1700.0,1448.0,2520.0,0.0,0,0.0,2024/2/6,50.11,0.32,25.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6138,https://kabutan.jp/stock/?code=6138,https://minkabu.jp/stock/6138,https://kabuyoho.jp/reportAnalyst?bcode=6138,https://finance.yahoo.co.jp/quote/6138
20231229.0,6140,プライム（内国株式）,機械,旭ダイヤモンド,875.0,180900.0,158751.0,45402.0,0.0,43.78,15.0,2024/2/7,22.55,0.73,30.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6140,https://kabutan.jp/stock/?code=6140,https://minkabu.jp/stock/6140,https://kabuyoho.jp/reportAnalyst?bcode=6140,https://finance.yahoo.co.jp/quote/6140
20231229.0,6141,プライム（内国株式）,機械,ＤＭＧ森精機,2793.0,879300.0,2456036.0,351788.0,0.05,2.17,0.43,2024/2/5,10.36,1.31,90.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/6141,https://kabutan.jp/stock/?code=6141,https://minkabu.jp/stock/6141,https://kabuyoho.jp/reportAnalyst?bcode=6141,https://finance.yahoo.co.jp/quote/6141
20231229.0,6143,プライム（内国株式）,機械,ソデイツク,745.0,165200.0,123168.0,40820.0,0.0,6.94,0.78,2024/2/13,0.0,0.45,29.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/6143,https://kabutan.jp/stock/?code=6143,https://minkabu.jp/stock/6143,https://kabuyoho.jp/reportAnalyst?bcode=6143,https://finance.yahoo.co.jp/quote/6143
20231229.0,6144,スタンダード（内国株式）,機械,西部電機,1477.0,1900.0,2816.0,22391.0,0.0,0,0.0,2024/1/31,11.74,0.77,40.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6144,https://kabutan.jp/stock/?code=6144,https://minkabu.jp/stock/6144,https://kabuyoho.jp/reportAnalyst?bcode=6144,https://finance.yahoo.co.jp/quote/6144
20231229.0,6145,スタンダード（内国株式）,機械,ＮＩＴＴＯＫＵ,1989.0,36000.0,71245.0,35998.0,0.0,10.63,13.5,2024/2/9,14.37,0.96,34.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6145,https://kabutan.jp/stock/?code=6145,https://minkabu.jp/stock/6145,https://kabuyoho.jp/reportAnalyst?bcode=6145,https://finance.yahoo.co.jp/quote/6145
20231229.0,6146,プライム（内国株式）,機械,ディスコ,36340.0,1356400.0,49445958.0,3937710.0,0.6,1.12,0.22,2024/1/24,52.49,10.96,240.0,2024/3/28,2024/9/27,2023/3/30,https://shikiho.toyokeizai.net/stocks/6146,https://kabutan.jp/stock/?code=6146,https://minkabu.jp/stock/6146,https://kabuyoho.jp/reportAnalyst?bcode=6146,https://finance.yahoo.co.jp/quote/6146
20231229.0,6147,スタンダード（内国株式）,機械,ヤマザキ,365.0,13300.0,4861.0,1671.0,0.0,0,0.0,2024/2/9,17.98,1.21,15.0,2024/3/28,2024/9/27,,https://shikiho.toyokeizai.net/stocks/6147,https://kabutan.jp/stock/?code=6147,https://minkabu.jp/stock/6147,https://kabuyoho.jp/reportAnalyst?bcode=6147,https://finance.yahoo.co.jp/quote/6147
20231229.0,6149,スタンダード（内国株式）,機械,小田原エンジニアリング,2035.0,14600.0,29713.0,13009.0,0.0,50.64,0.0,2024/2/14,8.57,0.76,45.0,2024/12/27,2024/6/27,,https://shikiho.toyokeizai.net/stocks/6149,https://kabutan.jp/stock/?code=6149,https://minkabu.jp/stock/6149,https://kabuyoho.jp/reportAnalyst?bcode=6149,https://finance.yahoo.co.jp/quote/6149
20231229.0,6150,スタンダード（内国株式）,機械,タケダ機械,2855.0,1800.0,5100.0,2912.0,0.0,0,0.0,2024/1/15,8.46,0.57,70.0,2024/5/30,2024/11/28,,https://shikiho.toyokeizai.net/stocks/6150,https://kabutan.jp/stock/?code=6150,https://minkabu.jp/stock/6150,https://kabuyoho.jp/reportAnalyst?bcode=6150,https://finance.yahoo.co.jp/quote/6150
